customer_id,amount
117578,166833.7917
252989,27.5
1080263,23640.05
109040,9421138.25
3940715,53408736.15
1009188,950630.1083
2438947,20731348.36
4081986,116666666.7
2577481,4551630.292
2068863,41666.775
12107,5982858.517
1202667,7126676.425
2542187,176712.9
1109858,90653.575
2394443,136.6666667
2501519,26021.75
1817576,47559.35833
25176,94266.93333
1314343,43495.94167
258024,173594.65
381682,3335018.308
2345339,5726092.175
1783492,20956516.27
1240955,0
1293933,0
1013992,66925.19167
166494,64970.19167
1115827,66790.19167
2382290,23739.21667
1204649,9532149.167
1130323,406309.4333
2692781,1255842.875
183103,465591397.8
2150966,2142.5
389838,39771961.32
1146082,562844.8667
2359674,50449.3
1388725,153708.7667
2124987,18127.55
1429446,82817.71667
1457408,0
2447353,144300.4
1178140,130990.0833
1217643,67650503.58
3988656,329784.5167
102116,2862706751
2470595,62050.99167
1122893,23865.05
1831280,5914770.483
244113,5107146.05
1004491,66936.025
1009534,5976722.55
1403669,0
1091959,67311.025
3842638,148528.3833
2280674,17972978.01
2453599,24609.25
2963832,284017.45
2296340,23925.05
2441983,0
1062938,23865.05
2374520,1361924.325
4017737,0
1307400,594578.6833
3934136,32810.08333
1276601,21644959.49
135106,94192.76667
2352033,876013.575
307778,75180797.45
2383096,3536006.558
2298537,0
2510997,599856.2917
1054937,0
2544730,104855.8583
2177640,1694468.625
1295560,4200455.192
3891143,0
2316849,24405.88333
2208282,40192.85
2319605,24074.21667
124489,782971.5333
1053168,66852.69167
3830298,200988.0417
2283094,14144305.68
1018240,35975550.7
4066345,39395.10833
2317059,270162.0167
133703,542193187.5
1465366,23920.05
2171227,107435.2917
2496344,33850.91667
2355130,223590.35
105725,65484.35833
1121234,145723.0417
4688528,164.1666667
4084228,423762.3917
1131557,208763.0667
1350173,240000.6417
2611144,74171.45
2200068,45195.96667
187916,84536.90833
4009596,3554894.142
1081236,3073783.792
104691,104979867.2
2577144,50351.8
1187109,66708.525
1143004,23863.38333
2504146,5057401.158
2321068,19283.38333
112789,63661883585
2668999,4616.666667
400866,1250008.417
3828638,1233426.375
124484,82129.38333
4421653,1270771.45
1238428,62593.49167
1018554,66913.525
1141240,66773.525
1421974,95049.43333
1193403,307815086.5
2456426,38377.34167
4038359,0
4065834,48809.25
1358783,14685.025
113706,107801.9583
1378723,11581249.22
2473341,316924.1917
1265702,76588.11667
1068553,2.5
125232,188338.0083
2430130,725363.6583
1062277,42643.06667
111549,353673.2
2246544,240873.175
2282411,378826.6167
2334375,24096.71667
1162900,21190196.56
1305498,41863.44167
1446767,34012.58333
104936,132216416.7
4125330,5.833333333
228646,124643.6833
4651733,4764579.167
1150784,27819291.16
3958472,4595.833333
3817741,45106.8
1097029,1.666666667
1220572,47715.13333
107199,22793852.85
2467684,23726.71667
2054572,89754.40833
4565526,18679.21667
2325842,23745.88333
3916146,1451380.375
1200278,324.1666667
2370423,24447.55
1292852,0
1816445,2914911.992
1235281,25093020.67
1173706,19292004.84
1214710,33184.25
1051291,111672.55
118322,26715364.01
1306271,739997.6333
1031561,24416.71667
1147328,66765.19167
2516493,24306.71667
4067465,718850.6417
1308577,770159.8083
1010543,3624949.383
4471328,1889332.608
1470038,66496.85833
1213991,23965.05
1451015,0
1185066,83333333.33
3957646,1867173.442
257065,82479.38333
1334261,0
1173192,109990.2917
1061364,67923.525
2343710,340235.9417
1132524,498148.3833
129936,135690.375
1458874,37764.38333
1198490,49103812.5
2534864,76015.21667
234578,1656337.875
2293011,34522.60833
1134433,302.5
3199645,43169.275
1075096,24223.38333
4547996,0
2309783,1765818.225
2587082,21048.38333
1249638,135829932.2
4554143,48590.96667
2485695,174734.7833
113122,323929.225
1064671,305197.15
1157541,1553213.092
1058804,75572.71667
1408334,65428.525
3108563,23793.38333
4089877,233070.8833
4072206,15.83333333
1051834,1036.666667
2210072,41666.775
1030011,0
1054817,0
1273497,3353397.233
1678631,0
1195363,104122732
1089915,251294.0333
1473268,85326.075
2669356,10351.69167
2462285,24079.21667
1327196,112816.3167
129165,147396.2333
2618060,246377.3417
1004246,0
1217434,2659487.825
1385718,23789.21667
1050758,1135458.117
2604234,0
1378324,1176892.308
1972713,403226.9083
2124396,276338.8167
2774184,51910.64167
2466236,960680.9667
2508323,42162.60833
1227656,194039.7083
2485533,616762.0167
395822,117217.825
1816332,129349.5167
108901,231.6666667
1261741,653608555
1104527,23863.38333
1092996,0
1662025,2209615.725
1176077,66723.525
212141,439417968.3
1253691,751474.25
1151236,132901.2667
3028120,139412.475
2278163,24103.38333
3976238,5260.025
1079552,602139.65
2617886,41666.775
1053452,4684557763
251912,0
1125706,41666.775
1336639,16624.21667
3863263,19652484.78
1398764,2203596.05
1273286,158573.55
1023191,103710.2667
4382529,456.6666667
1226193,1110038.2
214411,0
10847,183378.8417
3902633,19.16666667
4468556,184273.6833
1273675,482132.2083
2430073,105662.9333
2226867,23970.88333
1025932,20165453.5
4156121,12404663.14
1265863,17043547.23
3896078,41666.775
1006206,68629.35833
1011314,1215169.517
4110166,9.166666667
1111623,66794.35833
1416252,38.33333333
2507290,999294.1917
1016656,93709.43333
1416516,10752544.25
2303686,24100.88333
1066928,66655907.79
1172743,23863.38333
1014088,395498383.5
10709,395161.9083
1267300,3025985.617
3826770,0
4161134,25822.58333
2441875,24200.05
1067783,562567.3667
4063552,2488848.925
134131,21240.05
4038378,17576067.88
3784571,13933854.57
240990,103426.1
1287644,0
1692620,78165.21667
1066917,2071017.1
1049997,109616.125
2388248,164027.125
2242779,29879.11667
2215127,9988166.475
1071119,25661.75
1723442,29208333.42
4091762,445867.6333
198205,238969028.3
1326163,20023.38333
2278684,0
1019952,41688.44167
2497276,53566.775
3830046,18730122.47
2177388,0
2308885,23923.38333
3986472,5519.033333
1104369,45340.93333
2897871,830811.6167
1328611,279679.1167
1250392,10159517439
1008599,289.1666667
110349,187027.175
2494332,44373.41667
4009172,0
2172106,49541.8
2591008,57462.65833
2990248,360.8333333
2124330,65916.85833
2479376,24090.88333
1064019,67415.19167
1160960,3549781.025
3753033,1844497.633
1693841,65036.85833
2141013,7194.191667
1218456,19919757.45
1425024,42937126.67
2462416,24550.91667
1461034,833.3333333
2212132,14266449.76
4441564,43490.94167
2265278,213234.3833
1305697,9962438.2
1359805,41332.475
2398540,0
2608005,965620.9917
2264548,47422.45
3895889,9885.858333
1436618,908.3333333
2958165,132904.3833
1012418,0
4471400,41666.775
1774938,151.6666667
3199709,0
1534973,5508035.133
1348945,21807922.28
1225571,0
1402393,280420142.6
2505150,6610.858333
2336937,23977.55
2975578,43222.60833
10796,193431.375
1168235,23863.38333
1109758,23865.05
1086596,0
1242812,22.5
1003169,8235777.417
3844129,52681.8
1412288,0
2231276,45684.3
1293831,0
1020088,395969.6
2311247,48479.3
1000886,0
2154888,1386644.783
115599,82997.71667
2122299,15112944.65
255792,75000000
4065673,37.5
1983891,23770.88333
10053,67528.525
3755656,68.33333333
1226821,113965.5417
4004907,36162.60833
2210266,8240.858333
1163587,8514.758333
1358767,198553.0917
2317510,128797992.9
1228134,75676.05
2615242,23944.21667
1292025,1023.333333
1022044,0
3775749,77566357.17
2256062,97767.76667
1091992,1141028.792
256132,14324589.65
1496065,673633.1167
3875464,33179.25
1759748,32690.91667
2411211,45415.675
10252,183838.0083
1363329,523547.3667
2349557,48735.96667
1331386,3760394.458
2608372,23886.71667
100521,135035616.7
1007255,66933.525
1123013,0
2539967,0
1365319,13182.60833
1009119,12352272.55
1345072,23697.55
1102567,41666.775
2480852,4453403.042
1386755,0
140440,68847.69167
3842656,476686.2667
1959897,41666.775
1298498,28231182.83
256894,172766666.7
1231448,20395.88333
4063902,15865698.63
1411943,27758.41667
1001907,525076344.1
1231388,60024.325
1420230,60276.01667
226107,284088.2833
1243535,74927.71667
1250264,191566.45
1984314,22672822.85
1252632,102.5
139952,208333333.3
1603407,69308.525
2614805,23884.21667
2409932,164583.8417
1103357,571072.3917
226338,140541.2083
1435102,41987151.43
3098124,345332.6583
1466212,111499.65
262524,321461.725
1655138,370754.3583
1314189,115672.5833
1157831,9195676.667
1234601,61320.99167
2562425,133219.5417
1204808,44750.13333
1005136,1840540.083
2174842,24399.21667
1431818,359.1666667
2456202,876199.8917
2042630,2999249.517
1348752,0
1246436,0
2161585,7637.525
2301188,0
2318594,113315.8583
1405512,0
1043135,563437.15
1123832,0
3797925,64776891.88
1299556,29624.25
4010222,0
1093609,0
130703,516077.7167
3761532,34.16666667
2468552,19048504.43
118380,258333333.3
3827101,2897705.567
2329192,42414.275
2097072,41721.775
1322017,45.83333333
1011757,69571001.72
1812530,742430.025
2517141,218972.7917
1127074,15506.71667
2382975,15405.05
2327137,30565.08333
1208112,60063.49167
1143315,16408.38333
3130397,1123.333333
1230036,1271099.867
2524378,41666.775
1358019,7490968.042
126025,102920.2667
1133241,107496.9333
1187623,2248919.358
1048333,110744737
260996,75078082.26
197816,127721.1833
1144101,63895.19167
2974620,0
1220422,170142719.9
1109550,20.83333333
2419069,36779155.94
1222235,66663.525
3882202,6359.191667
1017562,49823.46667
1050032,83119.225
4400622,685
1184018,298162.4417
1235590,66657.69167
11664,228803.1167
1127326,109422.7917
1401249,66538.525
124723,143152.9
2482438,23725.88333
3780365,8365.025
1201452,61130.05
4069156,6518.358333
1175570,4840222.417
1172975,23865.05
1392754,159890028.6
1209307,2838670.242
4603996,0
2326281,23777.55
110812,313237.85
3935826,67481.025
2220396,0
4112166,21066.74167
2407661,36828524.95
4044853,5530.025
1102323,1374598.817
2396358,29351.31667
1470100,6717513.9
3198956,983699.3
185999,44166666.67
1138282,23865.05
3965185,266028.8417
1823102,214896.1583
1453334,24576.75
2571404,3066877.583
4112074,0
1655050,614035.375
1106863,16.66666667
1230643,94439.43333
1367853,1709676.342
3939170,8.333333333
2285658,36030.94167
2319820,23787.55
2007055,0
2457620,101432.7667
1438368,29245.91667
1317287,133854.625
4017534,186.8833333
3961539,10919975.46
1203479,1274871.75
116642,210192.2333
1185359,87095.24167
3986013,119689.4917
3958705,840772.9833
3781138,13254.19167
1149019,41666.775
2597423,6133250.083
1921299,13294937.86
4085773,0
1393836,73333333.33
3977755,5114.3
4000457,84411.075
1012515,187406.1833
1123826,16199.325
1002132,3050408.042
3185122,662625.6167
1419736,23737.55
3158291,0
1080440,23686.71667
1238483,7931545.083
1034111,850806645.8
1296283,66615.19167
2887762,41479410.73
1143923,912362728.3
228275,221.6666667
2285787,75106.88333
1004185,66933.525
1076877,23865.05
4068894,36876.775
1202727,8279812.283
2309797,24921.75
1209951,2528216.342
2538198,23835.05
1258068,0
3885236,5.833333333
1120121,34839.275
1070156,452723.7667
1230076,7552858.333
2181061,23880.88333
1142465,66771.025
1255275,24241.71667
1407475,66020.19167
12950,507878.0667
2321253,160297.6333
2548629,27313.41667
1328141,10970.85833
2421823,7985.808333
4622580,510413.925
1261704,0
2580709,23831.71667
1231360,14029515.08
1038861,53511.8
1222054,41666.775
1308492,39943.2
3826793,4971861.45
1119616,286620.4333
1117885,23863.38333
1178430,8374740.992
1385059,6193336.425
2876759,11063228.42
4062549,6211328.975
2165649,67045.19167
3064869,2688.175
2564051,67963.525
3903056,139558.7083
1452434,66431.025
1369448,0
3963989,10479.19167
121370,166491.2917
2306348,289182.45
2587282,3667290.425
2207718,92264.40833
1001564,5138419.917
3916159,125781.1833
2464875,46913.46667
1259458,66633.525
2551257,41695.10833
1004892,70950288.01
2470962,1356.4
1130461,495043.0083
1349051,117749.2167
2438915,44169.3
1988483,13119.19167
415775,73866.88333
1024555,127315716.7
1709858,130130814.6
1664594,1385
1190620,18665948.53
1350628,114.1666667
1360740,63430.99167
1237158,28586369.81
1678930,971990.1917
1372947,23945.05
1011352,19810518.09
1220054,9436772.767
2366185,24020.88333
211637,29198.41667
2440472,41731.775
1488818,376082.6917
1011003,70906813.42
2388134,476123.0917
1102961,66798.525
1147993,55348.49167
2321168,46516.26667
2639640,41666.775
3952197,14962.55
3943284,474463.175
2354020,14843.38333
2650265,1831768.708
1224423,20722744.01
2504088,3172102.125
1398138,120890.5667
3787142,23387814.63
1141630,71986.025
1042055,537739190.6
1235344,66656.85833
3933931,78772.71667
2553365,15122.55
3798824,0
238863,4249822.342
121015,68329.35833
1812263,0
101341,83266.88333
1262349,66631.025
2511042,11747377.85
1273267,833.3333333
112405,8088338.817
3996472,104547.7917
4057046,19750.05
1062033,66848.525
1240678,66651.85833
2245790,10807164.98
136840,110099.7833
2567435,63487.65833
1211679,68876.85833
1655003,166626.2917
1405959,0
1144254,1699.166667
4011641,3589555.508
1064002,0
1235416,41721.775
2497386,8486.208333
3794774,10796763.23
229241,1333367824
11796,68941.025
2441820,23731.71667
1391484,40102.60833
186955,1731240.567
2293488,126561.1833
1358796,106275.375
1416176,10393003.77
2169515,0
1137271,3613397.392
245937,90394.40833
2192241,109371.6917
1172675,23865.05
1036619,41666.775
244275,333333333.3
2212249,107021.9333
3913430,7312001.375
1856115,25454.25
104952,865136986.7
4123499,0
1213423,90521.34167
4077132,4270808.525
1151643,117619.4917
2452948,145053.7333
1192067,47224.3
2273578,23752.55
1022378,103442.5583
2263433,448317.6583
1074812,66831.85833
1345095,575408.6583
1056715,52037.63333
1304862,71394.35833
1178200,1401858068
2096970,30835.08333
1293338,438569.5667
2484435,1834282.658
2423768,110620.2917
2542662,0
1184446,61873.49167
109046,347060.9417
2984889,7993739.542
126651,169554.625
2503101,8071.691667
1163025,42470.94167
163435,70428.525
1077270,23963.38333
2426791,14890.88333
2389247,60580.99167
3804283,351839.3
1390320,66546.025
4522782,83333333.33
2442150,517.7916667
1160835,61071.825
2615037,0
4506747,24774.25
4065761,456422.0417
4009542,40105354.17
4027889,4175913.117
1203793,80260.21667
2226525,0
438084,98514.43333
406980,250000000
22609,2690741.533
1428748,1642951.725
1161413,18303028.93
1261097,66706.85833
2366747,1664680.858
2384089,14997.55
1465362,23920.05
1097505,625399.2167
1273706,0
1141934,81505.75
1393660,253518.1917
1038736,13521.66667
1044939,75574.38333
1191075,723563414.1
1236431,1307466.692
1159938,4903969.917
1001609,5174358.6
1691979,41023.44167
1074247,66832.69167
1054313,66852.69167
125455,110767.7917
2920157,2563872.017
1061461,8021682.608
1014104,105135815.3
3887189,231.6666667
1328216,1329887.125
1136893,1629.733333
116267,74367.71667
1114709,23665.88333
1329951,7774275.508
2220547,24181.71667
4128395,11275.08333
1103985,508641.4
2543787,24070.05
2144786,24654.25
4137339,0
4087964,135.75
39147,4233.333333
1108880,23863.38333
1175716,202499468.4
4024437,0
3813631,0
1206552,67871.025
3909977,336578.1167
1782975,833333607.5
2473648,220243.0917
2654687,41760.94167
2839249,23902.55
2728034,41666.775
3853500,827394.7583
2780925,77116.05
2252258,136141.7167
1082439,3581065.267
4098928,1619.166667
2202502,8422.525
4382569,202024.4333
1985930,22096.71667
1248152,66647.69167
1043169,0
2122475,55405.15833
1191812,342.5
3180393,132.5
2258506,41171742.26
2125080,144132980.3
1480757,41666.775
1009798,322419.0333
1181271,363984.0833
2156950,23770.05
2781235,360983.8417
2268589,125000000
2778508,57367.65833
2293640,24078.38333
1039620,843381.1583
2410868,1775
3834239,3387106.05
1747719,11323860.91
1005469,0
2372553,2890
2450805,138146015.8
1213876,32770.08333
1161875,23863.38333
135152,317265.8583
1125761,150825.4
1160147,23863.38333
2389494,1814268.308
4520290,115.8333333
1069906,66834.35833
4331310,430.8333333
127506,579886.6667
407233,129131.1833
13938,166666666.7
2474834,231.6666667
3807454,73409.35833
1719859,56456.58333
1161852,23863.38333
2277031,1398927.558
2473853,245934.2167
1041127,93611.375
4009613,7414.191667
2347397,36279.275
2930103,41666.775
1179755,416666666.7
1127348,41690530.05
3847539,47801.8
108684,55161017.37
130192,453928917.5
1048568,23968.38333
1226487,458435.1583
1193375,1376138.475
1319727,45848.70833
407043,70660.19167
3780520,2641459.975
1465685,23920.05
1230603,5575.858333
1357803,23789.21667
4322911,85019199.92
2553997,25570339.17
22126,4110
1282722,0
3819766,34660.10833
3853526,7429.191667
1251564,41666.775
2359096,199428.875
2548794,107356.9583
1171925,77723.55
4622784,45478.2
123716,88721.075
1221289,43567088.33
1273721,66623.525
1006538,32475189.25
1226439,9807011.05
2421867,23732.55
1143810,66771.025
2138224,104268.625
1051213,24050.05
1239205,41786.775
4470815,130413666.7
221929,130611.1833
3833898,8361.691667
2305644,58950.15833
1570913,68.33333333
2299166,5638.358333
1335768,0
1073653,59.16666667
1017746,47890.13333
2233346,102017.7667
1819464,11194.19167
2677087,134404.8667
126705,306925
1017578,21713814.36
1085355,0
3811046,222586.8583
1465459,23920.05
1312083,0
1236360,3110089.142
1052420,23698.38333
3874751,39198.44167
2106398,0
3943011,10880415.73
1337223,43194.25
3850854,47441.8
1425501,44650.96667
2370186,392039.4333
1132334,66780.19167
2491408,23898.38333
4105816,2535
1343824,2459849.383
4004511,1003.333333
1958047,24269.21667
2630196,23872.55
2445478,66351.85833
1025094,42482.60833
108123,10607878.66
1228752,0
2461845,250000000
2160469,24109.21667
2484413,47991388.36
1287740,1002618813
2677436,89236.90833
1223073,23971.71667
3040366,60168.14167
2495896,0
1362199,770348.3333
1216231,44166666.67
2007371,24080.05
1355304,57480.15833
2419602,832367.825
2510895,5085916.342
4144834,317745.1583
3793004,68386.85833
1179913,303063923.2
1331811,0
2298880,2866742.933
1149341,23865.05
3786949,33060.91667
2135951,55720.75
1213195,48589.3
3952004,0
4081290,0
1011849,10655670.46
218988,81694.38333
2244765,33016.75
1075182,9516280.083
3909555,91.66666667
1242458,0
1442142,48970.10833
1238881,592378.15
3966775,17411.71667
2305292,50336.8
2895176,5895.025
3924380,0
2374514,66016.025
2669172,1950
1207077,48959.40833
1028575,91.66666667
3997842,49247.63333
1459890,833.3333333
3066641,315392.9333
4281228,7575.858333
4046025,86356.90833
2474971,9152051.883
2562492,228498.7917
127029,111597.7917
1358599,25852037.61
1289096,6528470.675
3739895,47052.63333
2383351,24147.55
2501941,127609.4333
2244445,130396.6083
1381605,913.3333333
134449,92445.24167
3865798,68601.025
2583389,486198.9
1394564,24048.38333
2383389,8120878.175
1104161,23865.05
1142732,23863.38333
2470887,484839.65
1022124,80501.88333
2301335,41666.775
1500393,0
2212539,1157.5
1199301,0
1443422,26337.58333
2381973,0
1340901,1517970
1035831,40081.775
2499930,98583355.75
1256074,45694.3
2231293,41666.775
4011568,114401.9917
1046010,41731.775
2549136,23952.55
2317416,2070280.675
2246573,78608078.9
4101469,2648.333333
1034995,68095786.8
118707,250000000
2442112,24389.21667
1030763,1510764198
2351336,335792.5833
2696171,134299.5417
1112242,539610.675
3784200,0
2485885,541533.525
1462093,33891.75
1344010,5049205.917
1006790,456.6666667
1291080,5286516.992
3909603,15065.88333
40036,287215.7833
1070767,66836.025
1271568,15769101.04
4062714,4641378.467
3890965,35790.10833
1183492,3390.266667
106822,218301.425
2743771,41666.775
1303218,204812.2333
1425474,0
1116661,59719903.63
4651806,34790.10833
2241074,24085.88333
2145473,20889417.55
134667,307735.8333
1319223,0
3881843,41688.44167
120679,25210.83333
314919,38450061.43
4603590,45.83333333
118959,656574.9167
4083571,0
1230786,137594.675
1002449,67366.025
2475909,0
158399,93796.1
2166903,97127.76667
2282806,20569224.54
1099702,66796.85833
40649,213663.925
1767474,15124.21667
2165734,54344.03333
2576041,1785.833333
3960474,0
2398498,23735.88333
3891452,0
2269766,72981.025
4035920,344.1666667
1146372,50454.3
4534994,135.8333333
4578424,25665024.65
4078048,90712159.17
1162595,0
1202671,4134436.375
391541,8215866667
3740250,1067271.8
4149288,1137599.517
2529316,41728.44167
3917412,2268580.4
249103,79128.55
1058708,176667205.1
1211438,277899.7833
1172591,23865.05
1019768,66958.525
1473432,897319.25
3856505,113683.6583
1036115,82407.58333
2346350,214760.5917
1133504,23863.38333
1332832,2398.333333
2302910,24922.58333
2958839,241.6666667
1041426,75407.71667
126874,252006.5333
2147941,24476.71667
2242395,23756.71667
129450,29166666.67
4517923,982529.95
3114985,11554281.99
1350658,109112.7917
1210072,66681.85833
2561413,1532391.883
2177596,77943.28333
4590760,25032.58333
1081847,942315215
1280187,23246.025
1075249,1319299.733
138179,1513839.517
108349,83333.55
1204685,93226121.25
2435515,245269164.9
1009040,41666.775
2182805,668876861.7
3133753,160629.975
2286467,140129.5417
1823161,316666666.7
3149212,90312.93333
1035456,66912.69167
1187811,0
1103240,75321.88333
1007358,638572146.8
1306196,23642.55
1338798,0
2176382,116021.9583
1188315,60222878.49
2583502,24137.55
2548638,3706585.192
2263613,4999.191667
1180894,69077.69167
117875,143746.2333
2359532,26955437.88
3960676,2692925.35
2255093,134792.0417
2176531,0
1405676,41759.275
120722,1160880.675
1011349,9419499.167
1090581,44439.3
1408780,16840932.43
1099441,124860.35
4553733,2329562.45
2455238,0
2511439,24390.88333
1219744,5271786.508
2540107,23893.38333
1121191,71723.525
2406602,35551.775
1004956,28509003.2
2172058,31885.91667
1338633,197807447.3
2595598,47573.46667
3804388,8520.858333
1113328,26130.91667
1673342,2912722663
1266461,501941867.3
2471863,1716266.05
2252714,28532.58333
3984318,49885.96667
3176691,17303.575
1242511,10862.125
3890941,562735.2417
1100997,75327.71667
1116563,41667.34167
2017311,889525.7833
2334392,23978.38333
2241998,106054.0583
1254933,369605.5667
2210236,3085136.883
2163208,328921.125
138013,83333.55
2248804,3841545.508
1309710,10757.30833
1143185,66770.19167
126762,76028.55
2435608,33173.41667
1212074,67458.525
1066425,0
1221406,1697573.308
2505082,1778625.592
2243205,41666.775
1370149,48385.96667
110047,100609175
2450060,65988.525
1056989,62762.93333
111088,326467.0167
1157034,41666666.67
1324112,94347794.17
1459061,23612.55
4033551,7269.191667
1153278,115568.25
1384653,81008.55
1552686,38431994.78
2117327,26411.75
2543626,2945646.1
1275548,19030.88333
1203260,25130.08333
1229215,21742679.01
1103847,55503677.66
2453535,6168.925
2312043,24088.38333
1118824,116099.5167
1115090,42790.10833
1136939,67489.35833
1275792,355356.8
1084871,66821.85833
3929622,606.6666667
1370321,23653.38333
1192089,41263573.44
1174818,1071152.633
1099444,41666.775
1294981,24003204.92
4033301,41100.94167
2378178,55792.65833
1005390,1010833.283
1230188,66662.69167
1013642,66925.19167
2505048,23884.21667
2380519,25502.58333
1377557,34080032.98
131400,194520.5417
1253824,0
1358587,0
1251963,86326.90833
1862319,41790.10833
1187648,136752.4167
1466329,6311492.017
1286532,41666.775
1333896,32791800.78
2559412,307296.2667
11819,368696.025
2009049,148302.0667
1144047,6877995.592
2254426,138245111.7
4064255,123045.3417
2282497,14849959.84
2016211,42611.775
2180966,11014559.41
1241517,67066.85833
185679,100156151.4
2137675,52444.3
1008864,3150596.533
1416414,108333333.3
2539671,37776.775
2225333,77159.95
384366,167689168.4
1386287,0
3997006,491539436.7
1129126,43709540.43
1442630,1468029.567
1777687,41666.775
1376009,144381.2333
3806368,41666.775
1203092,745722.0167
220712,93018.575
2281841,24103.38333
1256944,24763.11667
2828408,17430.05
1011442,2223228.117
265022,1195168.283
123167,974581.825
2585015,0
2388115,170281.2917
4022314,0
1009136,610935
101750,105732.7917
1030731,19623106.88
1330611,0
1004008,2486269.408
1253410,6920983.383
2570719,253603.4167
2392168,0
3956506,100440.4
2555302,24302.55
2100527,56852.65833
1989258,25193.41667
3868563,231991191.2
1849902,33095.91667
1006668,6201571.933
1443155,539844590.6
3965851,373219.3583
1425180,23298.38333
1333433,1987909.625
1126606,71112.69167
2414274,23850.88333
2485662,477026.075
4029046,105
2624171,24819.25
1293899,151532.0667
1504463,19550850.13
2599952,0
4073362,17.5
405825,68120.19167
2306980,195411.5083
1020452,0
1381956,28056.85833
1955143,2688172.042
1187181,125067.0167
1369838,60745.99167
1149230,23865.05
3861159,6521684.6
129315,66305.19167
2732948,41667.1
1054784,44724.3
2533971,139276.2083
1104012,23865.05
131627,49385.96667
1408694,1491441.933
2438387,23732.55
4007584,1526.666667
2168694,520.8333333
3214576,65673.525
105969,76166.88333
4071805,36916.775
1942657,0
1331916,14283.35833
1136372,0
1165280,42758887.93
4070594,22665.88333
2451092,2954.166667
1077118,66819.35833
2285018,130452035.8
1962210,23800.88333
2551484,86055.24167
1978198,22813461.56
1397429,160844.5417
129092,77492.71667
1986963,41668.00833
1230574,0
1104562,56046.825
2283522,0
242373,81123.55
1293570,20105.88333
3904448,27.5
4119768,46449.3
2361722,17559.21667
1029793,24226.71667
4149567,41712.60833
1318816,60912.65833
4400522,69789205.4
1010916,0
2519192,725378.7917
1022287,66906.025
1424437,24019.21667
3917685,1154.166667
1424137,115.8333333
1183307,0
1082285,89715.24167
2990162,0
1132345,100000000
2386021,24942.58333
1007210,182.5
3842674,1742.5
4421729,0
1445675,108850984.2
2482224,25040.91667
1534976,103505.2917
1221288,17587414.65
1203466,10744462.88
3819554,43947.39167
4101408,3395362.125
2417892,24062.55
1120168,23863.38333
2556565,3465023.283
1158022,47837.34167
1129599,3516666667
2346417,41666.775
1075057,41626.775
3880408,8018.358333
2520861,8677.525
1094329,66810.19167
4066036,595198.3083
1327499,41666.775
1281417,47742.55
1352422,41793.44167
1180572,66716.85833
2654157,23870.88333
1171155,0
3965569,6255.858333
1079043,24113.38333
2007977,0
1017984,297440775.8
1097211,0
3161212,488349.5667
130611,183392.1833
1325655,398.925
2623403,23709.21667
3957248,32689.25
1941593,6787.525
1329527,25434.25
3799898,0
1226892,0
3868014,41781.775
377046,17205389.17
1012497,66928.525
1598550,159394327.9
141097,68329.35833
1207851,719.1666667
1052928,66853.525
4027983,31900386.43
1121663,66789.35833
2585310,26055.91667
1412073,11393100.33
1017472,4519222.933
2456181,43963923.58
2484131,8857022.475
2300008,400981.9333
1175222,91299.40833
2421372,97471.93333
215979,85234.40833
2393944,6210695.4
2001323,136644.5417
3930480,71254.35833
107088,54050.15833
386893,76480.21667
